"date","InternationalGDP_Germany_GDP","InternationalGDP_France_GDP","InternationalGDP_Italy_GDP","InternationalGDP_Spain_GDP","InternationalGDP_Belgium_GDP","NonFinancialCorporations_GrossValueAdded_12","NonFinancialCorporations_GrossOperatingSurplus_13","NonFinancialCorporations_GrossProfitsBeforeTaxes_14","NonFinancialCorporations_ProfitsFromForeignSubsidiaries_15","NonFinancialCorporations_ratios_ProfitRatio_16","NonFinancialCorporations_ratios_CapitalFormationRatio_17","FinancialCorporations_GrossValueAdded_19","FinancialCorporations_GrossProfitsBeforeTaxes_20","FinancialCorporations_ProfitsFromForeignSubsidiaries_21","FinancialCorporations_FinancialNetWorth_22","FinancialCorporations_PropertyIncomeReceived_23","FinancialCorporations_PropertyIncomePaid_24","FinancialCorporations_FinancialAssetsOfPensionFunds_26","MacroComponents_GrossDomesticProduct_2_seasonCorrected_expenditure","MacroComponents_Total_3_seasonCorrected_expenditure","MacroComponents_ImportsOfGoods_4_seasonCorrected_expenditure","MacroComponents_ImportsOfServices_5_seasonCorrected_expenditure","MacroComponents_HouseholdsIncludingNPISHs_9_seasonCorrected_expenditure","MacroComponents_GeneralGovernment_10_seasonCorrected_expenditure","MacroComponents_Total_11_seasonCorrected_expenditure","MacroComponents_EnterprisesAndHouseholds_12_seasonCorrected_expenditure","MacroComponents_GeneralGovernment_13_seasonCorrected_expenditure","MacroComponents_ChangesInInventoriesInclValuables_14_seasonCorrected_expenditure","MacroComponents_ExportsOfGoods_16_seasonCorrected_expenditure","MacroComponents_ExportsOfServices_17_seasonCorrected_expenditure","SectorProduction_AAgricultureForestryAndFishing_20_seasonCorrected_production","SectorProduction_BMiningAndQuarrying_22_seasonCorrected_production","SectorProduction_DElectricityAndGasSupply_35_seasonCorrected_production","SectorProduction_EWaterSupplyAndWasteManagement_36_seasonCorrected_production","SectorProduction_FConstruction_37_seasonCorrected_production","SectorProduction_JInformationAndCommunication_43_seasonCorrected_production","SectorProduction_KFinancialInstitutions_44_seasonCorrected_production","SectorProduction_LRentingBuyingSellingRealEstate_45_seasonCorrected_production","SectorProduction_RUCultureRecreationOtherServices_59_seasonCorrected_production","SectorProduction_TaxesLessSubsidiesOnProducts_60_seasonCorrected_production","SectorProduction_TaxesOnProducts_61_seasonCorrected_production","BusinessConfidence_All.enterprises..no.finance.or.energy._BusinessConfidence","BusinessConfidence_A.Agriculture..forestry.and.fishing_BusinessConfidence","BusinessConfidence_B.Mining.and.quarrying_BusinessConfidence","BusinessConfidence_C.Industry..H.S.services.and.45.47_BusinessConfidence","BusinessConfidence_C.Manufacturing_BusinessConfidence","BusinessConfidence_F.Construction_BusinessConfidence","BusinessConfidence_G.Wholesale.and.retail.trade_BusinessConfidence","BusinessConfidence_X45.Sale.and.repair.of.motor.vehicles_BusinessConfidence","BusinessConfidence_X46.Wholesale.trade..no.motor.vehicles._BusinessConfidence","BusinessConfidence_X47.Retail.trade..not.in.motor.vehicles._BusinessConfidence","BusinessSituationNextThreeMonths_All.enterprises..no.finance.or.energy.BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_A.Agriculture..forestry.and.fishingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_B.Mining.and.quarryingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_C.Industry..H.S.services.and.45.47BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_C.ManufacturingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_F.ConstructionBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_G.Wholesale.and.retail.tradeBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X45.Sale.and.repair.of.motor.vehiclesBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X46.Wholesale.trade..no.motor.vehicles.BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X47.Retail.trade..not.in.motor.vehicles.BusinessSituationNextThreeMonths","BusinessSituationPastThreeMonths_All.enterprises..no.finance.or.energy.BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_A.Agriculture..forestry.and.fishingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_B.Mining.and.quarryingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_C.Industry..H.S.services.and.45.47BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_C.ManufacturingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_F.ConstructionBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_G.Wholesale.and.retail.tradeBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X45.Sale.and.repair.of.motor.vehiclesBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X46.Wholesale.trade..no.motor.vehicles.BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X47.Retail.trade..not.in.motor.vehicles.BusinessSituationPastThreeMonths","BeloningSeizoengecorrigeerd_BeloningSeizoengecorrigeerd_2"
Jan 2016,214648.524128132,159031.870995038,118338.290051173,84110.2864272934,28836.0447052031,32908.7722882667,14105.4627233286,18260.7564915094,4625.22396104019,14.2568786845896,6.29911324464796,4358.90368198901,2109.15664103068,538.000659229921,-15813.2597682523,0.478748990979012,0.306306073229846,432278.219306165,66643.0776556294,46392.5259265623,31573.7321696174,14777.5215535023,30233.706291605,16608.9194951618,12998.736593792,10717.731134752,2285.51987347284,-214.051168870514,38608.5453807046,14766.9124252764,1192.2669306511,1540.55451797173,652.529105549064,394.521186881025,2718.74589832212,2500.93260893516,4277.61764015812,3912.52560437016,1477.37797019653,7473.59746368679,7448.96472141477,3.02610504342644,-0.0509643016782364,-11.7314966313041,2.43782817785479,1.26530890804881,6.33426361786362,4.42022302023814,5.71389426509753,5.21516311887017,3.24067389360539,3.23850372371591,0.874115890774511,-11.7149294535678,2.70291159826549,1.91715520676541,6.66645457905612,3.89012257005852,2.64167587477267,4.89905499480324,3.05591944939139,2.78941263889785,-0.98536884685512,-11.7450830875706,2.14465260720682,0.6051956294557,6.00910807611907,4.96841190639938,8.79291363715935,5.52355114308963,3.47104574342315,28078.557905449
Feb 2016,215441.297770186,159149.073514825,118366.169084771,84241.1077625346,28846.0190495161,32936.6197581423,14050.0319546003,18212.4283210299,4738.66949244632,14.2124614787958,5.82862408097175,4332.88661730652,2114.86603634702,611.105890645361,-24610.8293153229,0.465969122089022,0.298129998435933,441066.511077127,66809.1645241116,45905.8416950378,31433.2543034196,14447.3425371653,30229.7801881963,16666.2161725569,12703.8184715797,10407.5231630212,2296.64642232879,-283.97322311059,38774.1157717319,14603.3545118601,1194.43648298561,1595.93993250056,671.18086336876,395.466598595963,2736.39239886333,2494.75711438257,4273.04453510666,3894.82792619931,1477.81681871645,7605.28136332101,7582.14928956797,3.02435586242828,0.757933885931348,-14.8509107229142,2.34620770541229,1.1579657194812,7.28068526197178,4.12627308619953,4.58997927770932,5.01955895502591,3.07733080142563,3.13378664247321,1.07139261868735,-13.6590783336887,2.53716321013196,1.97582068018064,6.94499152962719,3.56164379838543,0.579621792981611,4.90693762709325,2.79344516640711,2.88004065141188,0.447521264931235,-16.0425956643177,2.11713431046804,0.336609520606083,7.61925657592799,4.7316920462142,8.60347223533348,5.13039220694845,3.3988084810245,28205.8896506756
Mar 2016,215925.078101682,159102.555490138,118422.240864056,84308.805810172,28890.9362452808,33572.607953591,13379.5053220712,17594.8151874606,4749.10654651349,13.3306598366147,5.77226267438029,4332.20970070447,2114.97732262231,630.893450124717,-28758.9109164248,0.455281886931966,0.295563928334221,447714.269616707,66974.757820259,46076.6323783998,31817.013526963,14221.1359093324,30246.5135201987,16688.8643322812,12728.4449346283,10424.7457022268,2301.83370419837,-170.975608018896,39007.3388475634,14528.7330628636,1188.29658636329,1650.50554952771,671.290031082176,397.012214523012,2741.86170281456,2511.31027668228,4272.33782473521,3923.64646943054,1480.80521108702,7658.1211729922,7635.88598901726,2.74953909414528,0.493030415746888,-13.2175926457817,2.11596411673293,0.676725372469992,6.78505112016459,3.85350389356234,3.19612645719315,4.56527792610392,3.28199530496898,2.72770963381088,0.254491490538144,-11.2259922127435,2.15992519160255,1.30702411305394,6.18855389131669,3.44823363155606,-0.121297667754284,4.59400737810351,3.0506353842015,2.73054670969027,0.737847581923885,-15.2123212481118,2.03821308232514,0.058194849938217,7.37163534795294,4.29989604738642,6.50361412750717,4.54605664996192,3.53014577555234,28304.5524438754
Apr 2016,216099.86512262,158892.316920978,118506.505389029,84313.3805702056,28970.7962924973,34816.7368746129,12093.8828257411,16407.9170908015,4656.53512324172,11.6114737580463,6.13002902487357,4356.87293218288,2109.49049985655,597.36333766799,-28257.5045715579,0.446687285507842,0.298607862924712,452221.494924907,67139.8575440717,46904.8979766484,32725.0098402476,14098.9016700036,30283.9062876125,16676.8639743347,13072.6159829379,10769.3987523687,2301.08171908159,124.941676404568,39308.2146081991,14543.0480782868,1173.84724078416,1704.25136905317,652.856608689315,399.158034662176,2735.15381017582,2550.59209583428,4275.49750904377,3998.98123406385,1486.34314730821,7632.11689270035,7610.17481976262,2.20165473857745,-0.845674712231615,-6.8315423999067,1.7470974118167,-0.178412132984815,4.84736119244206,3.60191544232659,1.53233580354902,3.85232003210422,3.85466740423545,2.02027269772894,-1.57658749367309,-4.41567109073217,1.57119754267728,-0.0892344946146858,4.3971416641246,3.54989206957042,0.538917492564993,3.96026424783406,3.82749010277454,2.34093081373304,-0.114389895877171,-9.25425983895287,1.90788892277812,-0.230048382547897,5.26624439219393,3.67302390991606,2.49333931368043,3.77054447213006,3.86505762700669,28374.5462850485
May 2016,216257.763035889,158758.144587954,118700.517478501,84412.3638325598,29021.4640849285,35362.9664489087,11860.0650823528,16265.0047485356,4586.24092499249,11.1730719198695,6.17194884384171,4390.63404091532,2120.5009192727,581.208306302816,-28105.7745566727,0.43452317102093,0.300412949378801,457368.680058277,67320.2393169711,47398.0408937242,33243.001538383,14048.4168576687,30346.0747637566,16667.215904097,13282.1967578119,10971.7629506276,2306.3324334912,330.714740207008,39500.7725922087,14551.5907734275,1164.59947380126,1713.74929714466,645.605796574114,398.075963700335,2745.61147938427,2576.96847874657,4284.91429833808,4051.57899967429,1489.72027088235,7645.52815310213,7624.115912627,1.8384425957524,-1.89609496005253,-3.58637303850793,1.46955767672512,-0.458387409609905,4.05241781617989,3.31258174777271,0.592136287476224,3.28484053452613,4.00683487587548,1.60320894041175,-2.72691661947108,-1.02633749218021,1.195617473438,-0.671373275570828,3.85143235923313,3.4628876268962,1.09978316322107,3.40663027939115,4.1010862053369,2.03782872944395,-1.06665684341956,-6.14904960744849,1.74439119080778,-0.204572903758502,4.21521335910873,3.16153794311142,0.0457661249634261,3.19875807357455,3.87499236961526,28452.1350315554
Jun 2016,216398.771841491,158700.038491068,119004.27713247,84605.7555972346,29042.9396225742,35211.2966764784,12678.0520919061,17166.0781606629,4538.22395176579,12.0154543220842,5.89802213128472,4433.4930269018,2148.00858087076,582.428356029195,-28303.7208717694,0.418789543471227,0.300979187696487,463155.825016816,67515.9031389571,47556.0611296274,33370.9886213694,14069.6814723277,30433.018948631,16659.9201215683,13357.1872592503,11031.8382970037,2317.58584742721,446.343583388424,39585.0127995921,14554.3611482857,1160.55328541458,1678.99933380217,649.537594736571,393.766001637489,2773.23471043991,2590.43942541915,4300.58819261814,4081.43976626186,1490.93658180943,7698.35495419753,7677.70926761037,1.65990266567015,-2.65823032771586,-3.48208456158536,1.28334491145818,-0.163200457405279,4.40022099137805,2.9855028099007,0.375527908974757,2.86283943336964,3.73849771988908,1.47651836185931,-3.19649588685583,-1.05799141708762,1.03318498388471,-0.439392229814487,4.55142597664226,3.18722030353338,1.56129934421394,2.93310547277479,3.87142369188856,1.82124045682301,-2.11895326070327,-5.89669055359864,1.5477198864141,0.134621286306399,4.21854224869733,2.76543814697251,-0.83910543864386,2.83069745429538,3.55995000337805,28537.318683396
Jul 2016,216522.891539425,158717.998630319,119417.784350938,84893.55586423,29035.2229054346,34361.7275573221,14547.8438544012,19111.1373271834,4512.48420356164,14.1386209646906,5.30824888720261,4485.44989014232,2192.01348465074,601.023486847128,-28851.3435168478,0.399486402858736,0.300306577877774,469582.929800527,67726.8490100299,47378.958684358,33108.9710892066,14162.6955139806,30544.7388422357,16654.9766267484,13297.5874872531,10949.6247914968,2334.84196088963,471.828205948817,39560.9352303494,14551.3592028613,1161.70867562414,1600.00147902569,664.652003176688,386.228148473639,2818.02350334274,2591.00493585202,4322.51919188396,4088.56353382657,1489.99208008946,7790.59729598655,7770.95488471277,1.6660349483307,-3.1320808152216,-6.51867696913903,1.18845911601588,0.707148723629063,5.89077071803657,2.62067862871057,0.882510668044622,2.58631672863477,3.04965593627624,1.64020096207162,-2.98532529582732,-4.51063286545442,1.08390007401742,0.606708642654342,6.49712251635201,2.72289009948199,1.92346603554361,2.53968982798499,3.13850256242955,1.69116599587023,-3.27127914772831,-8.49718267740331,1.31787500959711,0.787534187646809,5.27623106095974,2.48472452149932,-0.16127537714142,2.66636261429256,2.91993052829508,28630.0972405704
Aug 2016,216660.90280934,158858.764692393,119732.097892352,85120.5890328063,29039.5015470737,34003.7896095414,15451.9089042241,20008.799123426,4473.93611383937,15.1404469018242,5.07961891078012,4479.60168834571,2165.00459710768,608.404654416265,-27851.9915404816,0.395045815561561,0.299908492014765,471160.508646059,67929.4487202757,47338.2140597721,32999.988389261,14238.6773889084,30659.6146839601,16699.2582829821,13243.496928814,10896.1028214975,2334.27451858801,475.578207127303,39587.4644152767,14578.3393143592,1146.96601645842,1544.00090606231,677.691602904201,383.922573827447,2850.20307406139,2599.64261157122,4354.36254778744,4086.42182534782,1490.76189459237,7852.2099094439,7833.30012545379,1.81804180774781,-2.30148282568183,-8.31381734417317,1.2233933301434,1.26937447616585,6.99533011117377,2.46396361188011,1.37237335677862,2.67744850597498,2.46520353816585,1.90097089057098,-1.94353867619971,-6.76581857845531,1.23365379103753,1.41320237878079,7.88570476401544,2.46463997385765,1.99640818171832,2.5865685457988,2.47639535824264,1.74027288372936,-2.65590125868834,-9.824418700302,1.24700753319503,1.0851117722468,6.10847996830554,2.42600272400653,0.754138671090255,2.80050694357243,2.41997776330303,28707.9689494362
Sep 2016,216812.805651235,159122.336677288,119947.21775671,85286.8551029636,29055.7755474917,34137.4828331364,15390.2472413747,19859.0635493906,4422.57968259899,15.0209321334851,5.21213220201728,4415.94842151196,2066.98191824159,604.571858736607,-25305.6649426706,0.405467781579702,0.299784930107462,467888.561553414,68123.7022696945,47433.8272558699,33044.0405215324,14297.627097111,30777.6464738042,16792.7650902695,13194.9155839329,10871.2723870057,2315.88352052236,457.593586923881,39664.6003543739,14635.3014827795,1116.32530791744,1510.997614912,688.656393919111,386.849277698914,2869.77342259586,2616.35245257676,4396.11826032859,4075.0146408256,1493.24602531817,7883.19279456955,7864.74498983344,2.11592324392149,-0.166436359096571,-8.86750568668779,1.38814755384072,1.52347680020509,7.71389917078966,2.51535775940932,1.84511597517675,3.13623476539025,1.9851405255579,2.2588281473574,-0.0711360279729699,-7.82354855609027,1.48244613494505,1.98008897856487,8.71717271963255,2.41246992666036,1.78012578273807,3.07374162621622,1.88510207932781,1.96856112040041,-0.272819593583347,-9.87839862229469,1.33511745720786,1.02735404010639,6.71528897073473,2.58927275449415,1.90713670605116,3.23313044213501,2.06009170840189,28770.9338099934
Oct 2016,216978.600065112,159508.714585006,120063.143944014,85392.3540747019,29084.0449066884,34762.8072281072,14362.8588658531,18661.9306050772,4358.41490984051,13.7800766596733,5.70578876091408,4294.49008964108,1897.94544805246,589.525099808155,-21212.363723415,0.430752300913159,0.299935892155866,459767.088522591,68309.6096582864,47665.7982726514,33241.127486021,14339.5446385886,30898.8342117679,16935.4970486106,13151.84345261,10875.1334880216,2279.66896669269,417.874345338553,39792.343047641,14722.245708122,1069.7865500012,1500.99160557478,697.546376221417,395.008260088041,2876.73454894614,2641.13445886865,4447.7863295074,4054.34198025992,1497.44447226686,7883.54595136353,7865.28947785172,2.55967925685175,3.27305858453419,-8.1797419966829,1.68272178710786,1.46945569574677,8.04647789688424,2.7748610712982,2.30073852323902,3.96267550688061,1.60946689845239,2.71377273243086,2.63188264885288,-7.68382279835933,1.83027710573999,2.30736844200656,8.99152638320337,2.56637995789012,1.27461883860287,4.00120906923725,1.36462272568508,2.37603070588338,3.87796584758666,-8.6591224433814,1.58220478163562,0.614260991225553,7.09665806824732,2.97453461296216,3.29771872774131,3.96423310998029,1.84027236359167,28818.9918222421
Nov 2016,217454.298619747,159871.298123181,120215.817532829,85539.18826161,29129.9035664713,35028.5329057695,13967.6176225829,18225.449415191,4420.31253427051,13.2848052964654,5.97486132995272,4216.50793944255,1831.72724446584,592.369585219926,-16533.0156260399,0.439009205061654,0.300021713551068,455593.153872942,68477.8792617196,48021.4423223582,33476.8036126274,14461.1155450165,30968.0054874329,16988.3072517379,13181.9428303218,10926.7486472594,2263.36360321575,348.788775938306,40090.2714352271,14861.5474833661,1064.06194802124,1483.49639905939,701.359089630931,399.791810619292,2887.67391882411,2658.22911629013,4451.11359967155,4033.16732992356,1501.16072980389,7882.47477703938,7864.4584914675,3.1008588174455,4.52813838204124,-6.9979945766695,2.16932400509375,1.72885864782211,8.3947641557447,3.38359109579677,2.56409026782532,4.87227906209274,1.98344831783672,3.21717932937608,3.78372533141968,-6.7360242601571,2.31952701913373,2.65866197636206,9.14147001169355,3.05507249727997,1.11727797361692,4.75716912806457,1.71103584301059,2.94587507284159,5.23218782218917,-7.25996156611702,2.05732302651584,0.80029198558618,7.64450679143998,3.71494911785755,3.97207518735786,5.02383394445639,2.25511325469536,28856.0124586227
Dec 2016,218239.901315141,160210.087291812,120405.238523157,85727.357663688,29193.3515268403,34934.6598661233,14204.523511564,18549.6199797319,4608.27255588899,13.5351180438614,6.0193499091332,4182.00197091637,1868.3273074817,613.10531497192,-11267.6206505451,0.430238494025186,0.300042394293066,455366.757604467,68628.5110799939,48500.7594049904,33751.0689013516,14662.3398163949,30985.1603007992,16951.1956996515,13285.2137170683,11026.1178647191,2266.96743009156,250.33687872314,40558.3855171319,15053.2068085119,1099.15150197757,1458.51199536583,700.094534147652,401.199929292667,2902.59153222975,2667.63642484122,4406.10007082104,4011.49068981652,1504.39479792926,7879.97927159709,7862.25203068078,3.73946192570275,3.59880303342457,-5.3222634266476,2.84795420779839,2.30168565643112,8.75875794737106,4.34154783290503,2.63517120893566,5.86504543102665,3.10708478371089,3.76904793819305,3.38439201972743,-4.98015294148357,2.95019587512628,3.03396958163137,9.16700360510309,3.87854754482991,1.30810318778021,5.34162180269817,2.92434143130433,3.67809422127503,3.78984633022417,-5.68091599050158,2.76047219184854,1.58544702318827,8.35883514031269,4.81051626918029,3.93020608490083,6.41193294556332,3.30461438171297,28881.9957191352
Jan 2017,219335.408151293,160525.082090901,120631.406914996,85956.8622809358,29274.3887877956,34481.1881091687,15073.5765327965,19634.4422987,4922.29497469596,14.5310149018613,5.83925449845553,4190.97218406255,2007.74563710007,651.732289064138,-5416.17879693073,0.404440167803758,0.299997934381862,459087.899717167,68761.5051131096,49103.7495205479,34063.9233521935,14943.2174527236,30950.2986518669,16824.1623923512,13461.6561128495,11173.2411404007,2290.48044732012,122.518653693056,41196.6852933556,15297.2236835592,1175.05521187018,1426.03839449409,693.752709771581,399.232616108168,2921.48738916308,2669.35638452191,4312.74574295588,3989.31205993879,1507.14667664298,7876.05943503668,7858.67009549156,4.47548858162349,0.485052538684186,-3.15254854661719,3.71861239522178,3.1879367215738,9.13845927176331,5.64873128262297,2.51398134657002,6.94097461368234,4.9803762960749,4.36937855888177,1.43388271377614,-2.41620884233876,3.72228367371762,3.43329125781448,9.068127163432,5.03680510053994,1.84709448109276,5.75456709313806,5.0045394905663,4.57268815118369,-0.449058628308319,-3.92198571653507,3.69165227763372,2.96972610403181,9.23964311486547,6.2612360669304,3.1721114203702,8.12853011330108,4.9887757446445,28896.9416037798
Feb 2017,220270.803746861,160877.219222497,120847.768826709,86233.0667245459,29334.5315121877,34574.6790880535,15146.9073885073,19876.566154417,5128.32934837573,14.5817279399653,5.76478977194447,4202.23559930218,2086.54099167961,672.339815789089,-942.684235829094,0.394660460395582,0.299988368617664,461205.510457466,68882.1247865563,49533.9349090263,34268.9444507589,15179.7737722631,30950.8592507336,16764.2822712627,13564.0246271577,11271.8411040206,2290.74836613717,79.1751071657428,41554.4962673948,15504.5601396516,1212.7397304407,1400.89119840559,688.602721348877,398.316325730917,2939.8458115241,2675.76908605065,4248.84785377268,3990.03335751527,1510.47463883917,7875.53489961907,7858.52204007559,4.87787880938606,-0.507174489014048,-1.2207084166467,4.17231764566129,3.74354694667912,9.42954014903889,6.31397868308523,2.5981978710511,7.42922594908451,5.96341695210973,4.64242729489262,0.745843351956211,-0.163066185798487,4.04859286807725,3.5581532334994,9.16731268044023,5.54876566406249,2.19652144360133,5.91687809589449,5.92118438745707,5.11682052027309,-1.7219908967102,-2.31576386064214,4.25570809085472,3.96350129621884,9.73011277235457,7.07798896617013,3.00350418895989,8.93628182025971,6.04323427689401,28969.2218721061
Mar 2017,221046.088101846,161266.498686602,121054.324258296,86555.9709945183,29373.7797000167,35215.1328027778,14424.5160786962,19275.9915468829,5226.37567692831,13.6872571581733,5.7959557296,4215.79221663526,2104.71337122032,674.927895146773,2152.86303275983,0.400899371800659,0.300013697000473,461719.589825367,68990.370100334,49791.3155704257,34366.1321970476,15372.0087750133,30986.8420973995,16771.5553363861,13592.3192599928,11321.9177555787,2267.77118654271,120.306239141201,41631.8184392496,15675.2161767891,1212.20505768912,1383.07040710032,684.644568879541,398.451058160915,2957.66679931282,2686.87452942744,4214.40640327145,4013.65458254594,1514.37868451785,7878.40566534425,7861.80786443286,4.94663260899045,0.622121950329862,0.473256963263889,4.20906995911692,3.96851633174708,9.6320005791978,6.3372900342918,2.88782078237888,7.32979943723315,6.05620675181537,4.58819414622561,1.32027393426765,1.77927502813725,3.92912345820513,3.40855550868612,9.46456015612777,5.41442923539757,2.35638407530591,5.82855481096746,5.67427612197662,5.31049132854321,-0.0289504749814789,-0.862250422822797,4.45263963151156,4.56677259974934,9.83024411277995,7.26077496689947,3.4243843906699,8.83518806643921,6.46798997846149,29098.8365241141
Apr 2017,221661.261216246,161692.920483215,121251.073209757,86925.5750908529,29392.1333512824,36402.5492533417,12906.4026033634,17832.7184760977,5216.43396035369,11.8476025564854,5.93275237142214,4231.64203606179,2062.26277572221,659.496527137189,3870.46300883602,0.423156902018989,0.300073919530288,460630.137820869,69086.2410544429,49875.891504746,34355.4865910597,15519.9224609742,31058.2471918644,16845.9815877212,13546.540011355,11323.4710950749,2221.54890853674,245.912049619431,41428.65180892,15809.1917949717,1173.45119361544,1372.57602057828,681.878252363574,399.636813398163,2974.95035252922,2702.67271465228,4209.42139145219,4060.17573503082,1518.858813679,7884.67173221224,7868.52756856338,4.68174998043666,3.87294185671592,1.92934759311456,3.82886933558867,3.86284487677768,9.74584056224005,5.71866533624268,3.38285008055336,6.64269507812827,5.25874569519183,4.20667911288073,3.15717446071046,3.41081479946844,3.36387544410129,2.98449808337464,9.95986959049464,4.63379581454517,2.32668237620652,5.48959723835698,4.26381469412497,5.15370057599406,4.63006263687785,0.438554596922953,4.28244689960423,4.77954001462333,9.54003713614167,6.80959406911843,4.43475202550023,7.82524885183958,6.26304284934695,29285.7855598039
May 2017,222331.433582662,162069.710569957,121381.805540304,87223.5697967969,29389.5967506371,36936.4914259764,12563.3222820076,17549.3613513281,5223.12306094477,11.3269869886993,5.91738725331107,4252.37296387208,2128.95304505603,651.266289781901,4289.26574622806,0.43635360805933,0.300033535515026,459825.671454093,69217.5280021379,50088.1168597666,34488.4602462679,15629.9590367338,31168.9130715823,16905.6019597641,13621.9401906793,11404.5061086428,2215.58165763269,277.629465024415,41415.1212946476,15874.5418532886,1146.17433238544,1361.02040851406,681.277983961902,399.455642158853,2989.80847643641,2712.86772496928,4205.35909490823,4092.42422187893,1523.08473571004,7896.48444977006,7880.81181817347,4.45421683797072,5.15594044077549,0.971359555741309,3.5121671780151,3.61429335545207,10.0149201363206,5.27501015954839,3.66946984468196,6.28889767975585,4.54032115964207,3.90629101988396,3.64851874678832,2.46058864269991,2.97465685749936,2.69011016451579,10.2637947562154,4.08829059842319,2.19924516927678,5.21265991643663,3.33833831656833,4.99922745586123,6.69726893718429,-0.515160095832825,4.05306354192422,4.57307685737433,9.76245753987584,6.46460329283435,5.13627991508264,7.40382740930999,5.7395239300581,29429.9336488734
Jun 2017,223056.605201092,162396.868946828,121446.521249939,87449.9551123501,29366.1698980805,36816.9593206819,13395.275114629,18425.9201725742,5246.44297870153,12.1254104548153,5.74986037526679,4277.98500006613,2304.78417922176,650.23718308091,3409.27124493592,0.440489489921681,0.299892544954685,459306.190725039,69384.2309434192,50427.9916354873,34765.0531626724,15702.118502292,31318.8397365533,16950.4164525147,13818.5197979658,11565.0227962823,2249.86943383056,215.458485356153,41591.2268964324,15871.2663517397,1130.37447399912,1348.40357090767,682.843763674525,397.907544442985,3002.24117103437,2717.45956037845,4202.21951363958,4110.40004309025,1527.05645061097,7913.8438180177,7898.66061326314,4.26403318159261,4.47111770250858,-2.40070714885587,3.25896348639622,3.22286176777025,10.4392393014394,5.00632450420892,3.74768007476468,6.26840724211588,3.90093314516609,3.68702986723531,2.79430679250122,-1.07140344216835,2.76146769839935,2.52539175210956,10.37633565329,3.77791358703164,1.97407245451669,4.99774284520639,2.8978469893067,4.84707196814471,6.17266842593785,-3.72339450109013,3.76448955847154,3.94738312800235,10.4975053239825,6.22580263804722,5.52896805941714,7.57092373885042,4.89743322059495,29531.2807913227
